census_profile_id,agency_id,agency_name,driver_race,population,stops,stop_rate,baseline_rate,stop_rate_ratio,times_likely,url
0500000US37089,113,Henderson County Sheriff's Office,Asian,1241,14,0.011281224818694601,0.022673896338625713,-0.5024575992492004,0.4975424007507996,https://nccopwatch.org/agencies/113/search-rate
1600000US3710960,47,Caswell Beach Police Department,Hispanic,9,1,0.1111111111111111,0.22342733188720174,-0.5026968716289105,0.4973031283710895,https://nccopwatch.org/agencies/47/search-rate
1600000US3731360,118,Highlands Police Department,Asian,28,3,0.10714285714285714,0.2157258064516129,-0.5033377837116155,0.4966622162883845,https://nccopwatch.org/agencies/118/search-rate
0500000US37139,212,Pasquotank County Sheriff's Office,Other,878,6,0.00683371298405467,0.013762092928191852,-0.5034394100002255,0.4965605899997745,https://nccopwatch.org/agencies/212/search-rate
0500000US37081,107,Guilford County Sheriff's Office,Asian,23156,173,0.00747106581447573,0.015075414895387362,-0.5044205505241744,0.49557944947582555,https://nccopwatch.org/agencies/107/search-rate
1600000US3741580,160,Marshall Police Department,Hispanic,48,5,0.10416666666666667,0.21023513139695713,-0.5045230263157895,0.4954769736842105,https://nccopwatch.org/agencies/160/search-rate
1600000US3734200,131,Jacksonville Police Department,Asian,1904,181,0.09506302521008403,0.1918977574149988,-0.5046162785295069,0.49538372147049314,https://nccopwatch.org/agencies/131/search-rate
1600000US3730660,114,Henderson Police Department,Native American,54,4,0.07407407407407407,0.1495594189092641,-0.5047180938900684,0.4952819061099316,https://nccopwatch.org/agencies/114/search-rate
1600000US3747880,205,North Wilkesboro Police Department,Asian,19,2,0.10526315789473684,0.21328903654485049,-0.5064764715527136,0.4935235284472864,https://nccopwatch.org/agencies/205/search-rate
1600000US3735540,137,Kenly Police Department,Other,47,6,0.1276595744680851,0.26082251082251084,-0.5105500132426946,0.48944998675730544,https://nccopwatch.org/agencies/137/search-rate
1600000US3752660,223,Pittsboro Police Department,Other,131,14,0.10687022900763359,0.21908548707753478,-0.5121985009905654,0.4878014990094346,https://nccopwatch.org/agencies/223/search-rate
0500000US37011,16,Avery County Sheriff's Office,Black,691,5,0.00723589001447178,0.014875925685331947,-0.5135838826079538,0.48641611739204615,https://nccopwatch.org/agencies/16/search-rate
1600000US3731060,117,Hickory Police Department,Asian,1610,131,0.08136645962732919,0.1673172847538495,-0.5136996171852043,0.4863003828147957,https://nccopwatch.org/agencies/117/search-rate
1600000US3702140,13,Asheville Police Department,Asian,1341,52,0.03877703206562267,0.08013573862968622,-0.5161081344141033,0.4838918655858967,https://nccopwatch.org/agencies/13/search-rate
0500000US37147,222,Pitt County Sheriff's Office,Asian,2801,5,0.001785076758300607,0.0036961374836780255,-0.5170426516374392,0.48295734836256077,https://nccopwatch.org/agencies/222/search-rate
1600000US3743920,172,Monroe Police Department,Native American,121,9,0.0743801652892562,0.1542941294598032,-0.5179326293899357,0.4820673706100643,https://nccopwatch.org/agencies/172/search-rate
1600000US3723760,91,Fletcher Police Department,Native American,30,2,0.06666666666666667,0.139589534701551,-0.5224092779648335,0.4775907220351665,https://nccopwatch.org/agencies/91/search-rate
1600000US3756900,231,Roanoke Rapids Police Department,Other,453,31,0.0684326710816777,0.1434947556349029,-0.5230998458522584,0.47690015414774156,https://nccopwatch.org/agencies/231/search-rate
0500000US37011,16,Avery County Sheriff's Office,Native American,141,1,0.0070921985815602835,0.014875925685331947,-0.5232432097618384,0.47675679023816164,https://nccopwatch.org/agencies/16/search-rate
0500000US37173,268,Swain County Sheriff's Office,Hispanic,627,8,0.012759170653907496,0.02678671918964547,-0.523675498907697,0.47632450109230295,https://nccopwatch.org/agencies/268/search-rate
0500000US37037,53,Chatham County Sheriff's Office,Other,1759,12,0.006822057987492893,0.014418062457819498,-0.5268394760078865,0.4731605239921135,https://nccopwatch.org/agencies/53/search-rate
1600000US3739700,154,Lumberton Police Department,Asian,278,12,0.04316546762589928,0.09140790622272103,-0.5277709619480404,0.4722290380519596,https://nccopwatch.org/agencies/154/search-rate
1600000US3745660,183,Murphy Police Department,Hispanic,95,11,0.11578947368421053,0.2452130945027795,-0.5278006098369349,0.4721993901630651,https://nccopwatch.org/agencies/183/search-rate
1600000US3738060,150,Lexington Police Department,Hispanic,3023,398,0.13165729407872973,0.2798170133972334,-0.5294878875294599,0.47051211247054014,https://nccopwatch.org/agencies/150/search-rate
1600000US3725580,99,Gastonia Police Department,Asian,1277,43,0.033672670321064996,0.0715841746503947,-0.5296073400927402,0.47039265990725976,https://nccopwatch.org/agencies/99/search-rate
1600000US3702080,11,Asheboro Police Department,Native American,36,3,0.08333333333333333,0.1771734107861905,-0.5296510183805266,0.47034898161947336,https://nccopwatch.org/agencies/11/search-rate
1600000US3737680,147,Leland Police Department,Asian,230,8,0.034782608695652174,0.0740975300823306,-0.5305834262356002,0.4694165737643998,https://nccopwatch.org/agencies/147/search-rate
1600000US3734200,131,Jacksonville Police Department,Hispanic,10844,973,0.08972703799336039,0.1918977574149988,-0.5324226859029083,0.4675773140970917,https://nccopwatch.org/agencies/131/search-rate
1600000US3752000,219,Pine Knoll Shores Police Department,Native American,7,2,0.2857142857142857,0.6133040935672515,-0.5341392814575174,0.46586071854248257,https://nccopwatch.org/agencies/219/search-rate
1600000US3757000,232,Robbins Police Department,Hispanic,655,79,0.12061068702290076,0.26,-0.5361127422196125,0.46388725778038753,https://nccopwatch.org/agencies/232/search-rate
1600000US3732180,123,Holly Ridge Police Department,Other,43,12,0.27906976744186046,0.6043329532497149,-0.5382185168933743,0.4617814831066257,https://nccopwatch.org/agencies/123/search-rate
0500000US37067,92,Forsyth County Sheriff's Office,Asian,7620,89,0.011679790026246719,0.025593662521661304,-0.5436452279402575,0.4563547720597425,https://nccopwatch.org/agencies/92/search-rate
0500000US37105,146,Lee County Sheriff's Office,Asian,644,3,0.004658385093167702,0.010245726190815948,-0.5453338293050053,0.4546661706949947,https://nccopwatch.org/agencies/146/search-rate
1600000US3728000,105,Greensboro Police Department,Asian,12641,557,0.0440629697017641,0.09701919618038524,-0.5458324595903786,0.4541675404096214,https://nccopwatch.org/agencies/105/search-rate
1600000US3730120,111,Havelock Police Department,Hispanic,2643,141,0.053348467650397274,0.1174818241903503,-0.5459002444160277,0.4540997555839723,https://nccopwatch.org/agencies/111/search-rate
0500000US37049,67,Craven County Sheriff's Office,Other,2908,13,0.004470426409903714,0.009878072154156899,-0.5474393849185982,0.4525606150814018,https://nccopwatch.org/agencies/67/search-rate
1600000US3766700,270,Tarboro Police Department,Native American,28,2,0.07142857142857142,0.1588043920292802,-0.5502103530272545,0.4497896469727455,https://nccopwatch.org/agencies/270/search-rate
1600000US3720580,84,Elizabeth City Police Department,Native American,61,6,0.09836065573770492,0.21969365426695842,-0.5522826725883352,0.4477173274116648,https://nccopwatch.org/agencies/84/search-rate
1600000US3772540,302,West Jefferson Police Department,Asian,21,2,0.09523809523809523,0.21339563862928349,-0.5537017726798749,0.44629822732012514,https://nccopwatch.org/agencies/302/search-rate
1600000US3733120,126,Huntersville Police Department,Other,1410,60,0.0425531914893617,0.09571121873283739,-0.5554001709230957,0.4445998290769043,https://nccopwatch.org/agencies/126/search-rate
1600000US3724570,93,Foxfire Village Police Department,Asian,23,1,0.043478260869565216,0.09788867562380038,-0.5558397271952259,0.4441602728047741,https://nccopwatch.org/agencies/93/search-rate
1600000US3713980,63,Columbus Police Department,Hispanic,209,78,0.37320574162679426,0.841995841995842,-0.5567605883395357,0.4432394116604643,https://nccopwatch.org/agencies/63/search-rate
0500000US37177,277,Tyrrell County Sheriff's Office,Black,1378,133,0.0965166908563135,0.21783953384132676,-0.5569367545258531,0.4430632454741469,https://nccopwatch.org/agencies/277/search-rate
1600000US3758140,239,Rowland Police Department,Black,745,106,0.14228187919463087,0.3225806451612903,-0.5589261744966443,0.4410738255033557,https://nccopwatch.org/agencies/239/search-rate
1600000US3701380,6,Andrews Police Department,Black,42,1,0.023809523809523808,0.054003724394785846,-0.5591133004926109,0.4408866995073891,https://nccopwatch.org/agencies/6/search-rate
1600000US3742060,164,Mayodan Police Department,Asian,19,2,0.10526315789473684,0.2390793799906059,-0.5597146106917589,0.4402853893082411,https://nccopwatch.org/agencies/164/search-rate
1600000US3746740,200,Newland Police Department,Hispanic,161,14,0.08695652173913043,0.19836065573770492,-0.5616241466043838,0.43837585339561624,https://nccopwatch.org/agencies/200/search-rate
0500000US37035,50,Catawba County Sheriff's Office,Other,3601,11,0.0030547070258261596,0.006991952973882753,-0.5631110453350451,0.4368889546649549,https://nccopwatch.org/agencies/50/search-rate
1600000US3720080,82,Eden Police Department,Asian,161,10,0.062111801242236024,0.14313228585909782,-0.5660531733323949,0.4339468266676051,https://nccopwatch.org/agencies/82/search-rate
1600000US3770380,289,Wadesboro Police Department,Other,72,6,0.08333333333333333,0.1928374655647383,-0.5678571428571428,0.43214285714285716,https://nccopwatch.org/agencies/289/search-rate
1600000US3730720,115,Hendersonville Police Department,Other,361,21,0.05817174515235457,0.1346696506762674,-0.5680411669575521,0.43195883304244787,https://nccopwatch.org/agencies/115/search-rate
1600000US3706500,27,Blowing Rock Police Department,Native American,5,2,0.4,0.9264305177111717,-0.5682352941176471,0.43176470588235294,https://nccopwatch.org/agencies/27/search-rate
1600000US3718320,77,Dunn Police Department,Asian,67,14,0.208955223880597,0.48688634835238737,-0.5708336769192711,0.4291663230807289,https://nccopwatch.org/agencies/77/search-rate
0500000US37071,97,Gaston County Police Department,Asian,3082,36,0.011680726800778715,0.027337269832391584,-0.5727178729845812,0.4272821270154188,https://nccopwatch.org/agencies/97/search-rate
1600000US3772540,302,West Jefferson Police Department,Black,55,5,0.09090909090909091,0.21339563862928349,-0.5739880557398805,0.42601194426011946,https://nccopwatch.org/agencies/302/search-rate
1600000US3756360,229,Richlands Police Department,Asian,32,10,0.3125,0.7395437262357415,-0.5774421593830334,0.42255784061696655,https://nccopwatch.org/agencies/229/search-rate
1600000US3775000,309,Winston-Salem Police Department,Asian,5209,199,0.038203110001919754,0.09050832698378143,-0.5779050251501663,0.4220949748498337,https://nccopwatch.org/agencies/309/search-rate
1600000US3702080,11,Asheboro Police Department,Asian,230,17,0.07391304347826087,0.1771734107861905,-0.5828209032592496,0.4171790967407504,https://nccopwatch.org/agencies/11/search-rate
1600000US3730120,111,Havelock Police Department,Asian,535,26,0.048598130841121495,0.1174818241903503,-0.5863348975380207,0.4136651024619793,https://nccopwatch.org/agencies/111/search-rate
0500000US37089,113,Henderson County Sheriff's Office,Native American,321,3,0.009345794392523364,0.022673896338625713,-0.5878170097918944,0.41218299020810556,https://nccopwatch.org/agencies/113/search-rate
1600000US3714100,64,Concord Police Department,Asian,3740,312,0.08342245989304813,0.2027075437901842,-0.5884590265698453,0.4115409734301547,https://nccopwatch.org/agencies/64/search-rate
0500000US37173,268,Swain County Sheriff's Office,Native American,3738,41,0.010968432316746924,0.02678671918964547,-0.5905272221248049,0.4094727778751951,https://nccopwatch.org/agencies/268/search-rate
1600000US3774540,308,Wilson Police Department,Asian,544,20,0.03676470588235294,0.08983575589022406,-0.5907564252336448,0.4092435747663552,https://nccopwatch.org/agencies/308/search-rate
1600000US3744900,180,Mount Gilead Police Department,Asian,52,6,0.11538461538461539,0.2830188679245283,-0.5923076923076923,0.4076923076923077,https://nccopwatch.org/agencies/180/search-rate
1600000US3771220,296,Washington Police Department,Other,186,9,0.04838709677419355,0.11956989247311828,-0.5953237410071942,0.4046762589928058,https://nccopwatch.org/agencies/296/search-rate
1600000US3703500,19,Banner Elk Police Department,Black,95,7,0.07368421052631578,0.18218218218218218,-0.5955465587044535,0.4044534412955465,https://nccopwatch.org/agencies/19/search-rate
1600000US3701720,10,Archdale Police Department,Asian,647,37,0.0571870170015456,0.14162587784635028,-0.5962106793534744,0.4037893206465256,https://nccopwatch.org/agencies/10/search-rate
0500000US37031,45,Carteret County Sheriff's Office,Other,1711,2,0.0011689070718877848,0.0029045430470365117,-0.5975590469969402,0.4024409530030598,https://nccopwatch.org/agencies/45/search-rate
1600000US3765100,263,Stoneville Police Department,Other,32,3,0.09375,0.23502824858757063,-0.6011117788461539,0.39888822115384615,https://nccopwatch.org/agencies/263/search-rate
0500000US37001,2,Alamance County Sheriff's Office,Asian,2286,15,0.006561679790026247,0.016474689152215612,-0.6017114660312851,0.3982885339687149,https://nccopwatch.org/agencies/2/search-rate
1600000US3740560,157,Madison Police Department,Other,69,6,0.08695652173913043,0.21919673247106874,-0.603294625978936,0.396705374021064,https://nccopwatch.org/agencies/157/search-rate
1600000US3706000,25,Biscoe Police Department,Hispanic,1046,78,0.0745697896749522,0.18900804289544235,-0.6054676376062812,0.3945323623937188,https://nccopwatch.org/agencies/25/search-rate
1600000US3766500,269,Sylva Police Department,Asian,44,5,0.11363636363636363,0.28852781880846873,-0.6061511014582687,0.39384889854173133,https://nccopwatch.org/agencies/269/search-rate
1600000US3737680,147,Leland Police Department,Other,654,19,0.0290519877675841,0.0740975300823306,-0.6079223189314933,0.3920776810685067,https://nccopwatch.org/agencies/147/search-rate
1600000US3744100,174,Montreat Police Department,Other,20,2,0.1,0.256198347107438,-0.6096774193548387,0.39032258064516134,https://nccopwatch.org/agencies/174/search-rate
